Program,site_id,Site Name,Site ID OPSEL,Opsel,Penyedia MSS,Paket Penyedia MSS,Provinsi,Kabupaten,Kecamatan,Desa,latitude,longitude,radius_km,Transmisi,BW,K2-K3 Kategori,Availability,Accessibility,Retainability,Traffic Total,User,Problem Availability,Sub Problem Category
BTS 4G,PAB1073,LEMUKLIT,ZZP411,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,AYAMARU SELATAN,LEMUKLIT,-1.305833,132.157222,3,VSAT,2,K1 : Tidak Overlap,100,99.6,99.6,340117.31,20-30,-,-
BTS 4G,PAB1120,SHEWIS,ZZP417,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG SELATAN,WAYER,SHEWIS,-1.494722,132.109166,3,VSAT,2,K2 : Overlap Sebagian,100,98.73,99.85,648925.55,10-20,-,-
BTS 4G,PAB0783,FAITWOSUR,ZZP667,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,AYAMARU TIMUR,FAITWOSUR,-1.339722,132.282222,3,VSAT,2,K1 : Tidak Overlap,100,99.21,99.51,1070846.16,50-80,-,-
BTS 4G,PAB0837,IROHSATTO,ZZP671,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,AITINYO,IROHSATTO,-1.425555,132.381388,3,VSAT,2,No overlapping Issue,100,99.17,98.88,492352.76,20-30,-,-
BTS 4G,PAB1126,HOWAYKOH,ZZP679,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,AYAMARU SELATAN JAYA,HOWAYKOH,-1.396944,132.257222,3,VSAT,2,No overlapping Issue,100,97.61,99.76,298945.05,20-30,-,-
BTS 4G,PAB1064,MISS,ZZP409,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,AYAMARU JAYA,MISS,-1.298611,132.18,3,VSAT,2,K1 : Tidak Overlap,100,99.26,99.79,10957.5,10-20,-,-
BTS 4G,PAB0709,TWER,ZZP652,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,AYAMARU,TWER,-1.309444,132.189722,3,VSAT,2,K1 : Tidak Overlap,100,99.31,98.76,300096.71,10-20,-,-
BTS 4G,PAB0665,SABAH,ZZP232,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,AIFAT SELATAN,SABAH,-1.358055,132.565833,3,VSAT,2,No overlapping Issue,100,99.11,99.54,594652.52,30-50,-,-
BTS 4G,PAB0722,KAMBUAYA,ZZP655,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,AYAMARU TIMUR,KAMBUAYA,-1.308333,132.28,3,VSAT,2,K1 : Tidak Overlap,100,99.19,99.6,66023.35,20-30,-,-
BTS 4G,PAB0780,KAMBUWIFA,ZZP282,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,AYAMARU TIMUR,KAMBUWIFA,-1.325,132.285555,3,VSAT,2,K1 : Tidak Overlap,100,96.47,99.42,561111.81,30-50,-,-
BTS 4G,PAB1128,FAITOYAH,ZZP680,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,AITINYO,FAITOYAH,-1.388333,132.364722,3,VSAT,2,No overlapping Issue,99.99,99.39,99.72,16229.3,10-20,-,-
BTS 4G,PAB0737,MAHOS,ZZP659,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,MARE,MAHOS,-0.928611,132.274166,3,VSAT,2,No overlapping Issue,99.93,98.84,99.8,142508.64,10-20,-,-
BTS 4G,PAB0796,HUFIOH,ZZP669,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,AYAMARU TENGAH,HUFIOH,-1.291388,132.216666,3,VSAT,2,K1 : Tidak Overlap,100,99.61,99.88,626300.3,30-50,-,-
BTS 4G,PAB1121,SIMORA,ZZP748,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG SELATAN,KONDA,SIMORA,-1.564722,131.959722,3,VSAT,2,K1 : Tidak Overlap,100,99.04,99.15,1171323.79,20-30,-,-
BTS 4G,PAB1135,TWATO,ZZP752,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG SELATAN,SAIFI,TWATO,-1.417222,131.884166,3,VSAT,2,No overlapping Issue,99.89,99.17,99.87,671386.73,20-30,-,-
BTS 4G,PAB1116,RAIS,ZZP746,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG SELATAN,SEREMUK,RAIS,-1.41,131.978611,3,VSAT,2,K3 : Full Overlap,100,99.39,99.41,9294.72,0-5,-,-
BTS 4G,PAB0729,KEYUM,ZZP657,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,AYAMARU TIMUR,KEYUM,-1.305833,132.275277,3,VSAT,2,K1 : Tidak Overlap,100,97.63,99.51,811990.7,20-30,-,-
BTS 4G,PAB1129,YAKMA YASS,ZZP681,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,AITINYO RAYA,YAKMA YASS,-1.307222,132.331944,3,VSAT,2,K2 : Overlap Sebagian,100,99.39,99.79,178753.74,20-30,-,-
BTS 4G,PAB1136,RERATY,ZZP753,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG SELATAN,SAIFI,RERATY,-1.419722,131.870277,3,VSAT,2,No overlapping Issue,99.67,99.59,99.78,260664.79,10-20,-,-
BTS 4G,PAB0435,AYAE,ZZP178,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,TAMBRAUW,MIYAH,AYAE,-0.903055,132.721111,3,VSAT,2,No overlapping Issue,99.98,99.89,99.92,220198.41,20-30,-,-
BTS 4G,PAB1119,SERIBAU,ZZQ010,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG SELATAN,TEMINABUAN,SERIBAU,-1.421388,131.989444,3,VSAT,2,K2 : Overlap Sebagian,100,99.78,99.92,441515.85,10-20,-,-
BTS 4G,PAB0773,WOMAN,ZZP662,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,AYAMARU JAYA,WOMAN,-1.233055,132.194444,3,VSAT,2,K2 : Overlap Sebagian,100,99.11,99.84,464564.3,30-50,-,-
BTS 4G,PAB0834,KLAKALET,ZZP314,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG,KLAWAK,Klakalet,-1.219166,131.851388,3,VSAT,2,No overlapping Issue,99.99,99.85,99.93,201191.41,10-20,-,-
BTS 4G,PAB1402,BOBINO,ZZQ303,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG SELATAN,METEMANI,BOBINO,-1.970277,132.281111,3,VSAT,2,No overlapping Issue,87.42,96.35,99.7,313257.19,30-50,VSAT,Flicker Tx - Rx
BTS 4G,PAB1231,BATUFIAFAS,ZZQ126,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT,FAKFAK,KOKAS,BATUFIAFAS,-2.718055,132.4475,3,VSAT,2,K1 : Tidak Overlap,100,97.57,99.77,965223.74,30-50,-,-
BTS 4G,PAP0141,ROSBORI,ZZR186,TELKOMSEL,KSO SEI - AGTI,12,PAPUA,KEPULAUAN YAPEN,WINDESI,ROSBORI,-1.657222,136.102222,3,MW,30,No overlapping Issue,94.83,99.84,99.93,1395008.39,20-30,POWER,POWER : Charging
BTS 4G,PAP0515,FIRO,ZZR269,TELKOMSEL,KSO SEI - AGTI,12,PAPUA,WAROPEN,INGGERUS,FIRO,-2.664722,136.238055,3,MW,30,No overlapping Issue,72.69,99.73,99.91,2795967.56,50-80,POWER,POWER : Impact dari PAP0539_RASAWA
BTS 4G,PAB0085,KLAOS,ZZP054,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG,MAUDUS,KLAOS,-0.929722,132.062222,3,VSAT,2,No overlapping Issue,99.97,98.64,99.85,20104.78,5-10,-,-
BTS 4G,PAP6085,WARLEF,ZZV022,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA,KEEROM,SENGGI,WARLEF,-3.448969,140.78452,3,VSAT,4,K1 : Tidak Overlap,99.99,98.51,98.07,858076.96,20-30,-,-
BTS 4G,PAP1216,ARIEPI III,ZZR568,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA,KEPULAUAN YAPEN,KOSIWO,ARIEPI III,-1.82711,136.08331,3,VSAT,2,No overlapping Issue,99.61,97.05,99.66,1151060.93,50-80,-,-
BTS 4G,PAB0283,FAFANLAP,ZZQ087,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,RAJA AMPAT,MISOOL SELATAN,FAFANLAP,-1.986111,130.339722,3,VSAT,2,No overlapping Issue,100,98.06,99.68,1097474.85,50-80,-,-
BTS 4G,PAB0541,KRISNOS,ZZQ285,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,TAMBRAUW,TOBOUW,KRISNOS,-0.458888,132.312222,3,VSAT,2,No overlapping Issue,100,97.96,99.93,40812.17,5-10,-,-
BTS 4G,PAB0147,TANAH TINGGI,ZZP096,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG,MALABOTOM,TANAH TINGGI,-1.181388,131.450277,3,VSAT,2,K2 : Overlap Sebagian,100,99.03,99.6,181357.88,50-80,-,-
BTS 4G,PAB0831,KLAWANA,ZZP311,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG,KLAMONO,KLAWANA,-1.131388,131.478888,3,VSAT,2,K2 : Overlap Sebagian,100,99.43,99.78,708968.75,80-100,-,-
BTS 4G,PAB0131,BUK,ZZP083,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG,BUK,BUK,-1.340833,131.770555,3,VSAT,2,K1 : Tidak Overlap,99.92,99.76,99.94,529699.95,50-80,-,-
BTS 4G,PAB1183,AYOP,ZZQ184,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,RAJA AMPAT,TELUK MAYALIBIT,AYOP,-0.372222,130.916666,3,VSAT,2,No overlapping Issue,100,96.38,99.14,1009696.17,20-30,-,-
BTS 4G,PAB0111,MALAFOLON,ZZP071,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG,SORONG,MALAFOLON,-0.950833,131.399166,3,VSAT,2,No overlapping Issue,100,97.99,99.64,1113929.31,50-80,-,-
BTS 4G,PAB0449,JOKTE,ZZP187,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,TAMBRAUW,SAUSAPOR,JOKTE,-0.525555,132.084444,3,VSAT,2,K1 : Tidak Overlap,100,98.84,99.82,382226.26,50-80,-,-
BTS 4G,PAB0869,BISA,ZZQ125,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT,FAKFAK,TELUK PATIPI,BISA,-2.716666,132.128055,3,VSAT,2,No overlapping Issue,100,98.03,99.57,720615.44,20-30,-,-
BTS 4G,PAB0141,KLAMEDE,ZZP090,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG,SAENGKEDUK,KLAMEDE,-0.761666,131.967777,3,VSAT,2,No overlapping Issue,100,96.72,99.89,297931.37,#DIV/0!,-,-
BTS 4G,PAB0212,BARIAT,ZZP128,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG SELATAN,KONDA,BARIAT,-1.533333,132.026388,3,VSAT,2,K1 : Tidak Overlap,100,99.16,99.9,981469.91,30-50,-,-
BTS 4G,PAB0437,BAUN JOKBAR,ZZP179,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,TAMBRAUW,YEMBUN,BAUN JOKBAR,-0.709722,132.136388,3,VSAT,2,No overlapping Issue,91.58,99.07,99.85,442465.12,20-30,POWER,PV Kotor
BTS 4G,PAB1112,KLASOS,ZZP416,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG SELATAN,SALKMA,KLASOS,-1.150555,131.951388,3,VSAT,2,No overlapping Issue,100,99.53,99.75,686611.51,30-50,-,-
BTS 4G,PAB0182,SIBAE,ZZP732,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG SELATAN,INANWATAN,SIBAE,-2.123611,132.161388,3,VSAT,2,No overlapping Issue,100,98.37,99.54,1132376.13,50-80,-,-
BTS 4G,PAB0703,TEHAK TEE,ZZP256,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,AITINYO UTARA,TEHAK TEE,-1.350833,132.381111,3,VSAT,2,No overlapping Issue,100,98.42,99.74,790768.08,30-50,-,-
BTS 4G,PAP0017,MAKIMI,ZZR570,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA TENGAH,NABIRE,MAKIMI,MAKIMI,-3.125277,135.735,3,VSAT,2,No overlapping Issue,100,97.42,99.35,266942.17,30-50,-,-
BTS 4G,PAB0006,KUADAS,ZZP014,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG,MAKBON,KUADAS,-0.769166,131.535,3,VSAT,2,K1 : Tidak Overlap,100,97.49,99.12,617813.81,30-50,-,-
BTS 4G,PAB0704,FRAMAFIR,ZZP257,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,AITINYO UTARA,FRAMAFIR,-1.325277,132.353888,3,VSAT,2,No overlapping Issue,100,97.93,99.81,487397.69,30-50,-,-
BTS 4G,PAB0402,WATITINDAU,ZZP164,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT,TELUK WONDAMA,RUMBERPON,WATITINDAU,-1.825555,134.153611,3,VSAT,2,No overlapping Issue,100,98.46,99.62,371974.35,#DIV/0!,-,-
BTS 4G,PAB0015,MIBI,ZZP022,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG,MAKBON,MIBI,-0.765277,131.559444,3,VSAT,2,K1 : Tidak Overlap,100,95.15,97.08,233467.74,30-50,-,-
BTS 4G,PAB0820,FASE,ZZP305,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,MARE SELATAN,FASE,-1.131111,132.277777,3,VSAT,2,No overlapping Issue,99.94,99.65,99.95,514393.4,20-30,-,-
BTS 4G,PAB0146,KLAMUGUN,ZZP095,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG,MALABOTOM,KLAMUGUN,-1.245833,131.486111,3,VSAT,2,No overlapping Issue,99.92,99.4,99.88,554452.64,10-20,-,-
BTS 4G,PAP1027,MARYENDI,ZZR073,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA,BIAK NUMFOR,SAMOFA,MARYENDI,-1.133888,136.080277,3,VSAT,2,K1 : Tidak Overlap,100,97.48,99.84,1272132.63,50-80,-,-
BTS 4G,PAB0858,ABON,ZZP329,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG SELATAN,KAIS,ABON,-1.874722,132.193888,3,VSAT,2,No overlapping Issue,99.99,99.24,99.68,36507.32,10-20,-,-
BTS 4G,PAP0441,YOUTADI (II),ZZR443,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA TENGAH,PANIAI,YOUTADI,YOUTADI (II),-3.67369,136.57045,3,VSAT,2,No overlapping Issue,100,98.45,99.47,204865.01,5-10,-,-
BTS 4G,PAB0223,KAMUNDAN,ZZP738,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG SELATAN,KOKODA UTARA,KAMUNDAN,-2.198888,132.695555,3,VSAT,2,No overlapping Issue,100,99.91,99.97,149432.22,0-5,-,-
BTS 4G,PAB0691,IBASUF,ZZP651,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,AITINYO,IBASUF,-1.423333,132.378055,3,VSAT,2,No overlapping Issue,100,99.77,99.81,447861.2,20-30,-,-
BTS 4G,PAP7292,DESEP,ZZV380,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,ASMAT,BETCBAMU,DESEP,-5.929621,138.344263,3,VSAT,2,No overlapping Issue,90.8,99.82,99.72,231280.11,5-10,BTS,BBU Fault
BTS 4G,PAP0061,YARORI,ZZR476,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA,KEPULAUAN YAPEN,YAPEN BARAT,YARORI,-1.760833,135.835,3,VSAT,2,No overlapping Issue,99.99,97.34,99.79,272562.4,20-30,-,-
BTS 4G,PAB0088,KAMUYAR,ZZP642,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG,MAUDUS,KAMUYAR,-0.984166,132.128055,3,VSAT,2,No overlapping Issue,99.81,98.16,99.74,835279.98,20-30,-,-
BTS 4G,PAB0892,KLAFRI,ZZP355,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG SELATAN,SALKMA,KLAFRI,-1.137222,131.893888,3,VSAT,2,No overlapping Issue,100,99.72,99.64,510204.19,30-50,-,-
BTS 4G,PAB0225,KOMANGGARET,ZZP129,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG SELATAN,SAIFI,KOMANGGARET,-1.420277,131.876666,3,VSAT,2,No overlapping Issue,99.96,99.12,99.88,852799.56,30-50,-,-
BTS 4G,PAB0451,SUNGGUAM,ZZP188,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,TAMBRAUW,SAUSAPOR,SUNGGUAM,-0.568333,131.999444,3,VSAT,2,No overlapping Issue,99.88,98.96,99.73,328883.8,#DIV/0!,-,-
BTS 4G,PAB0678,FATASE,ZZP237,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,AITINYO BARAT,FATASE,-1.382222,132.265277,3,VSAT,2,No overlapping Issue,100,98.7,99.72,791459.15,50-80,-,-
BTS 4G,PAB0129,SULYA,ZZP081,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG,SUNOOK,SULYA,-0.923888,132.270277,3,VSAT,2,No overlapping Issue,99.81,99.62,99.92,187696.86,5-10,-,-
BTS 4G,PAB0014,SUATOLO,ZZP021,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG,MAKBON,SUATOLO,-0.804722,131.644166,3,VSAT,2,No overlapping Issue,99.99,98.86,99.76,606430.37,20-30,-,-
BTS 4G,PAB0792,ISME,ZZP287,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,AYAMARU TENGAH,ISME,-1.291111,132.25,3,VSAT,2,K2 : Overlap Sebagian,100,99.42,99.75,399140.7,>100,-,-
BTS 4G,PAB0205,WOLOIN,ZZP124,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG SELATAN,SEREMUK,WOLOIN,-1.345555,131.901944,3,VSAT,2,No overlapping Issue,99.99,99,99.9,673432.39,30-50,-,-
BTS 4G,PAP0397,PUGOWOGE,ZZR606,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA TENGAH,PANIAI,PUGODAGI,PUGOWOGE,-3.965833,136.424722,3,VSAT,2,K1 : Tidak Overlap,100,97.58,99.7,1196313.38,50-80,-,-
BTS 4G,PAB0787,FRABOH,ZZP668,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,AYAMARU UTARA TIMUR,FRABOH,-1.245555,132.308055,3,VSAT,2,K1 : Tidak Overlap,100,99.74,99.95,23933.41,10-20,-,-
BTS 4G,PAB0504,WARSNEMBRI,ZZQ119,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,TAMBRAUW,MUBRANI,WARSNEMBRI,-0.743333,133.467777,3,VSAT,2,No overlapping Issue,100,96.91,99.68,979548.07,10-20,-,-
BTS 4G,PAP0077,MAKIROAN,ZZR002,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA,KEPULAUAN YAPEN,POOM,MAKIROAN,-1.631388,135.790277,3,VSAT,2,No overlapping Issue,99.98,99.09,99.9,569430.84,10-20,-,-
BTS 4G,PAB1122,SLAMBA,ZZP749,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG SELATAN,SALKMA,SLAMBA,-1.151111,131.867222,3,VSAT,2,K1 : Tidak Overlap,100,99.28,99.82,650776.82,50-80,-,-
BTS 4G,PAB0112,KABANMOLO,ZZP072,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG,SORONG,KABANMOLO,-0.9575,131.406944,3,VSAT,2,K1 : Tidak Overlap,99.96,97.66,99.7,1031992.82,30-50,-,-
BTS 4G,PAP0649,KORDESI,ZZR579,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA TENGAH,PUNCAK,DERVOS,KORDESI,-3.08,137.366388,3,VSAT,2,No overlapping Issue,100,99.68,99.75,348757.74,10-20,-,-
BTS 4G,PAP0171,NERMNU,ZZR025,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA,BIAK NUMFOR,BIAK UTARA,NERMNU,-0.935277,136.008333,3,VSAT,2,K1 : Tidak Overlap,100,99.69,99.93,1401770.19,30-50,-,-
BTS 4G,MLA00259,TANURE,ZZY182,TELKOMSEL,PT. LINDU PUTRA UTAMA,10,MALUKU UTARA,HALMAHERA TIMUR,WASILE SELATAN,TANURE,0.979004,127.942321,3,VSAT,6,No overlapping Issue,72.66,97.6,96.37,1329141.05,>100,POWER,Bad Weather
BTS 4G,MLU00380,UHAK,ZZX440,TELKOMSEL,PT. LINDU PUTRA UTAMA,10,MALUKU,MALUKU BARAT DAYA,WETAR UTARA,UHAK,-7.603957,126.465049,3,VSAT,6,No overlapping Issue,99.81,99.77,99.5,1454758,50-80,-,-
BTS 4G,PAP6078,KALIMO,ZZV020,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA,KEEROM,WARIS,KALIMO,-3.295512,140.92678,3,VSAT,4,No overlapping Issue,90.86,98.97,98.72,845154.82,80-100,POWER,Power Issue/Low SOC
BTS 4G,PAP7132,TAURO,ZZV282,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,ASMAT,ASWI,TAURO,-6.14005,138.53862,3,VSAT,2,No overlapping Issue,99.99,99.93,99.94,28201.47,5-10,-,-
BTS 4G,PAP4190,BINIME,ZZT081,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,MAMBERAMO TENGAH,KELILA,BINIME,-3.765289,138.7114,3,VSAT,2,No overlapping Issue,67.6,98.68,98.79,498312.14,30-50,POWER,Battery Low SOC 
BTS 4G,PAP4200,KUMBU,ZZT285,TELKOMSEL,KSO SCI NUSA PAPUA,14,PAPUA PEGUNUNGAN,MAMBERAMO TENGAH,KELILA,KUMBU,-3.732353,138.736535,3,VSAT,2,No overlapping Issue,99.99,99.77,65.98,13967.42,0-5,-,-
BTS 4G,PAP6959,YETETKUN,ZZV050,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,BOVEN DIGOEL,NINATI,YETETKUN,-5.704903,140.961608,3,VSAT,4,No overlapping Issue,99.24,99.56,99.78,301842.16,20-30,-,-
BTS 4G,PAP1244,SIMA III,ZZR618,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA TENGAH,NABIRE,YAUR,SIMA III,-3.458888,135.169444,3,VSAT,2,K1 : Tidak Overlap,62.75,70.73,99.53,1026037.28,50-80,BTS,BTS issue
BTS 4G,PAB1293,TESTEGA,ZZQ293,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA BARAT,PEGUNUNGAN ARFAK,TESTEGA,TESTEGA,-1.38,133.597777,3,VSAT,2,No overlapping Issue,27.67,98.94,99.76,496471.45,30-50,POWER,Unmonitor (Site Down)
BTS 4G,PAB0017,WANURIAN,ZZP024,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG,BERAUR,WANURIAN,-1.295,131.712777,3,VSAT,2,No overlapping Issue,99.88,99.66,99.94,458911.99,30-50,-,-
BTS 4G,PAB0387,MEYERGA,ZZP161,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT,TELUK BINTUNI,MOSKONA BARAT,MEYERGA,-1.636111,132.957777,3,VSAT,2,No overlapping Issue,99.24,99.51,99.9,546524.31,50-80,-,-
BTS 4G,PAB0840,PUSUTILIGUM,ZZP317,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG,KLASAFET,PUSUTILIGUM,-1.166388,131.494166,3,VSAT,2,K1 : Tidak Overlap,98.53,94.84,99.5,494981.17,10-20,-,-
BTS 4G,PAP1461,TATUI II,ZZR626,TELKOMSEL,KSO BKU LANGGENG,13,PAPUA,KEPULAUAN YAPEN,KOSIWO,TATUI II,-1.85336,136.14848,3,VSAT,2,K1 : Tidak Overlap,100,97.9,99.35,518697.57,30-50,-,-
BTS 4G,PAB1399,IRAPAGE,ZZQ316,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG SELATAN,KAIS,IRAPAGE,-1.998611,132.024722,3,VSAT,2,No overlapping Issue,93.78,96.68,99.86,160646.31,5-10,VSAT,Flicker Tx - Rx
BTS 4G,PAB1445,FAFANLAP II,ZZQ335,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,RAJA AMPAT,MISOOL SELATAN,FAFANLAP II,-1.99093,130.34858,3,VSAT,2,K1 : Tidak Overlap,100,98.82,99.77,920763.11,50-80,-,-
BTS 4G,PAB1473,ASIAF SAMAN II,ZZQ341,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,AIFAT SELATAN,ASIAF SAMAN II,-1.40249,132.55332,3,VSAT,2,No overlapping Issue,100,88.18,99.34,646533.07,30-50,-,-
BTS 4G,PAB0057,SAILOLOF,ZZP044,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,SORONG,SALAWATI SELATAN,SAILOLOF,-1.257222,130.7725,3,VSAT,2,No overlapping Issue,99.84,98.01,99.65,1302844.54,#DIV/0!,-,-
BTS 4G,PAB0690,SUMANIS,ZZP244,TELKOMSEL,PT. LINDU PUTRA UTAMA,11,PAPUA BARAT DAYA,MAYBRAT,AITINYO,SUMANIS,-1.475555,132.379166,3,VSAT,2,No overlapping Issue,26.41,48.61,98.25,11427.12,5-10,VSAT,Modem Faulty
BTS 4G,PAP7255,HAHARE,ZZV352,TELKOMSEL,KSO SCI NUSA PAPUA,15,PAPUA SELATAN,ASMAT,KOPAY,HAHARE,-6.335802,138.622106,3,VSAT,2,No overlapping Issue,99.99,99.91,99.83,1252164.12,20-30,-,-
